StartCP,FinishCP,Distance,Height_Gain
CP3,CP2,3.925,134.07644653320312
CP3,CP4,8.854,368.74005126953125
CP3,CP8,6.604,180.65489196777344
CP3,CP9,5.601,26.43304443359375
CP3,Finish,7.544,64.32377624511719
CP3,Start,8.699,206.7206573486328
CP4,CP1,10.74,134.05506896972656
CP4,CP10,5.237,85.70730590820312
CP4,CP11,3.666,168.86376953125
CP4,CP12,6.541,41.74794006347656
CP4,CP13,1.727,38.1905517578125
CP4,CP14,8.547,108.4061279296875
CP4,CP15,7.189,201.57327270507812
CP4,CP16,5.358,53.81578063964844
CP4,CP17,10.796,56.00860595703125
CP4,CP2,8.15,351.91387939453125
CP4,CP3,8.854,253.04537963867188
CP4,CP8,12.118,164.2715606689453
CP4,CP9,6.778,36.335235595703125
CP4,Finish,3.956,50.32899475097656
CP4,Start,12.097,174.9741973876953
CP8,CP1,1.393,47.110137939453125
CP8,CP10,5.831,199.6849822998047
CP8,CP11,7.644,495.86773681640625
CP8,CP12,7.971,232.9864501953125
CP8,CP13,9.32,458.349365234375
CP8,CP14,3.571,97.84524536132812
CP8,CP15,3.378,295.4072265625
CP8,CP16,7.151,235.8876495361328
CP8,CP17,3.477,35.98762512207031
CP8,CP2,2.612,299.3902282714844
CP8,CP3,6.341,313.4307556152344
CP8,CP4,11.09,498.915283203125
CP8,CP9,4.756,203.05694580078125
CP8,Finish,8.013,241.25096130371094
CP8,Start,1.738,35.88746643066406
CP9,CP1,4.406,120.91116333007812
CP9,CP10,1.985,27.696624755859375
CP9,CP11,3.739,313.5667724609375
CP9,CP12,4.125,59.26116943359375
CP9,CP13,5.389,241.5833282470703
CP9,CP14,2.213,85.79766845703125
CP9,CP15,2.47,137.94374084472656
CP9,CP16,2.83,50.64515686035156
CP9,CP17,4.293,41.4075927734375
CP9,CP2,3.184,274.6932067871094
CP9,CP3,5.601,198.84671020507812
CP9,CP4,6.778,324.9622802734375
CP9,CP8,5.784,163.7964630126953
CP9,Finish,3.702,59.83964538574219
CP9,Start,5.763,167.06581115722656
Finish,CP1,7.663,123.25527954101562
Finish,CP10,3.926,22.0982666015625
Finish,CP11,4.198,325.0188903808594
Finish,CP12,6.068,51.8326416015625
Finish,CP13,2.229,195.7154998779297
Finish,CP14,5.47,90.07102966308594
Finish,CP15,4.402,131.9119415283203
Finish,CP16,2.282,31.621170043945312
Finish,CP17,7.719,43.589263916015625
Finish,CP2,5.363,280.7143249511719
Finish,CP3,7.544,191.81588745117188
Finish,CP4,3.957,292.8870849609375
Finish,CP8,9.041,150.78753662109375
Finish,CP9,3.702,14.045883178710938
Finish,Start,9.02,159.56080627441406
Start,CP1,1.357,18.953475952148438
Start,CP10,6.839,122.31024169921875
Start,CP11,8.652,406.5877380371094
Start,CP12,8.979,154.3356475830078
Start,CP13,10.328,383.6231384277344
Start,CP14,3.55,108.70039367675781
Start,CP15,5.473,329.85845947265625
Start,CP16,8.159,158.58914184570312
Start,CP17,2.783,23.878509521484375
Start,CP2,4.707,336.6149597167969
Start,CP3,8.436,353.4681091308594
Start,CP4,12.098,422.9711608886719
Start,CP8,1.738,52.99336242675781
Start,CP9,5.764,126.7401123046875
Start,Finish,9.021,164.6773223876953
